canonicalFile,canonicalPath,type,category,semanticKey,sourcePack,originalSourcePath,duplicateSourcePaths,status,preferredForLiteracyPath,currentlyUsedInProject,projectPathIfUsed,notes
thumb.mp3,audio/assessment/words/thumb.mp3,audio,assessment/words,thumb,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/audio/words/thumb.mp3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/audio/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/audio/words/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/audio/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/audio/words/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/audio/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/audio/words/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/audio/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/audio/words/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/audio/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/audio/words/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/audio/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/audio/words/thumb.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/audio/thumb.mp3,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/audio/child-mode/words/thumb.mp3,Canonical exact asset; 13 duplicate source path(s) skipped.
tree.mp3,audio/assessment/words/tree.mp3,audio,assessment/words,tree,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/audio/words/tree.mp3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/audio/words/tree.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/audio/words/tree.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/audio/words/tree.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/audio/words/tree.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/audio/words/tree.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/audio/words/tree.mp3,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/audio/child-mode/words/tree.mp3,Canonical exact asset; 6 duplicate source path(s) skipped.
whale.mp3,audio/assessment/words/whale.mp3,audio,assessment/words,whale,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/audio/words/whale.mp3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/audio/words/whale.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/audio/words/whale.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/audio/words/whale.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/audio/words/whale.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/audio/words/whale.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/audio/words/whale.mp3,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/audio/child-mode/words/whale.mp3,Canonical exact asset; 6 duplicate source path(s) skipped.
wig.mp3,audio/assessment/words/wig.mp3,audio,assessment/words,wig,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/audio/words/wig.mp3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/audio/words/wig.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/audio/words/wig.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/audio/words/wig.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/audio/words/wig.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/audio/words/wig.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/audio/words/wig.mp3,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/audio/child-mode/words/wig.mp3,Canonical exact asset; 6 duplicate source path(s) skipped.
zip.mp3,audio/assessment/words/zip.mp3,audio,assessment/words,zip,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/audio/words/zip.mp3,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/audio/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/audio/words/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/audio/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/audio/words/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/audio/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/audio/words/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/audio/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/audio/words/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/audio/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/audio/words/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/audio/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/audio/words/zip.mp3; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/audio/zip.mp3,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/audio/child-mode/words/zip.mp3,Canonical exact asset; 13 duplicate source path(s) skipped.
black.png,images/assessment/blends/black.png,image,blends,black,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/blends/black.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/blends/black.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/blends/black.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/blends/black.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/blends/black.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/blends/black.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/blends/black.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/blends/black.png,Canonical exact asset; 6 duplicate source path(s) skipped.
blue.png,images/assessment/blends/blue.png,image,blends,blue,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/blends/blue.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/blends/blue.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/blends/blue.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/blends/blue.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/blends/blue.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/blends/blue.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/blends/blue.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/blends/blue.png,Canonical exact asset; 6 duplicate source path(s) skipped.
cloud.png,images/assessment/blends/cloud.png,image,blends,cloud,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/blends/cloud.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/blends/cloud.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/blends/cloud.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/blends/cloud.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/blends/cloud.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/blends/cloud.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/blends/cloud.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/blends/cloud.png,Canonical exact asset; 6 duplicate source path(s) skipped.
drum.png,images/assessment/blends/drum.png,image,blends,drum,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/blends/drum.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/blends/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/blends/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/blends/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/blends/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/blends/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/blends/drum.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/drum.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/blends/drum.png,Canonical exact asset; 13 duplicate source path(s) skipped.
flag.png,images/assessment/blends/flag.png,image,blends,flag,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/blends/flag.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/blends/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/blends/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/blends/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/blends/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/blends/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/blends/flag.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/flag.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/blends/flag.png,Canonical exact asset; 13 duplicate source path(s) skipped.
frog.png,images/assessment/blends/frog.png,image,blends,frog,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/blends/frog.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/blends/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/blends/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/blends/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/blends/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/blends/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/blends/frog.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/frog.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/blends/frog.png,Canonical exact asset; 13 duplicate source path(s) skipped.
slide.png,images/assessment/blends/slide.png,image,blends,slide,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/blends/slide.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/blends/slide.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/blends/slide.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/blends/slide.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/blends/slide.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/blends/slide.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/blends/slide.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/blends/slide.png,Canonical exact asset; 6 duplicate source path(s) skipped.
snake.png,images/assessment/blends/snake.png,image,blends,snake,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/blends/snake.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/blends/snake.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/blends/snake.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/blends/snake.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/blends/snake.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/blends/snake.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/blends/snake.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/blends/snake.png,Canonical exact asset; 6 duplicate source path(s) skipped.
star.png,images/assessment/blends/star.png,image,blends,star,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/blends/star.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/blends/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/blends/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/blends/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/blends/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/blends/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/blends/star.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/star.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/blends/star.png,Canonical exact asset; 13 duplicate source path(s) skipped.
tree.png,images/assessment/blends/tree.png,image,blends,tree,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/blends/tree.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/blends/tree.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/blends/tree.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/blends/tree.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/blends/tree.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/blends/tree.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/blends/tree.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/blends/tree.png,Canonical exact asset; 6 duplicate source path(s) skipped.
chair.png,images/assessment/digraphs/chair.png,image,digraphs,chair,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/digraphs/chair.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/digraphs/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/digraphs/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/digraphs/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/digraphs/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/digraphs/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/digraphs/chair.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/chair.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/digraphs/chair.png,Canonical exact asset; 13 duplicate source path(s) skipped.
phone.png,images/assessment/digraphs/phone.png,image,digraphs,phone,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/digraphs/phone.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/digraphs/phone.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/digraphs/phone.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/digraphs/phone.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/digraphs/phone.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/digraphs/phone.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/digraphs/phone.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/digraphs/phone.png,Canonical exact asset; 6 duplicate source path(s) skipped.
shell.png,images/assessment/digraphs/shell.png,image,digraphs,shell,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/digraphs/shell.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/digraphs/shell.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/digraphs/shell.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/digraphs/shell.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/digraphs/shell.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/digraphs/shell.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/digraphs/shell.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/digraphs/shell.png,Canonical selected from 2 same-key candidates; alternatives preserved for review.
ship.png,images/assessment/digraphs/ship.png,image,digraphs,ship,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/digraphs/ship.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath-assessment/images/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/digraphs/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath-assessment/images/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/digraphs/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath-assessment/images/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/digraphs/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath-assessment/images/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/digraphs/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath-assessment/images/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/digraphs/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath-assessment/images/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/digraphs/ship.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath-assessment/images/ship.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/digraphs/ship.png,Canonical exact asset; 13 duplicate source path(s) skipped.
thumb.png,images/assessment/digraphs/thumb.png,image,digraphs,thumb,Kimi_Agent_LiteracyPath assests2,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath assests2/literacypath/images/digraphs/thumb.png,/Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets3/literacypath/images/digraphs/thumb.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 4/literacypath/images/digraphs/thumb.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 5/literacypath/images/digraphs/thumb.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 6/literacypath/images/digraphs/thumb.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assets 7/literacypath/images/digraphs/thumb.png; /Users/benjaminbowler/Desktop/Kimi_Agent_LiteracyPath Assests 8/literacypath/images/digraphs/thumb.png,canonical,true,true,/Users/benjaminbowler/Desktop/LiteracyPath/public/images/child-mode/digraphs/thumb.png,Canonical exact asset; 6 duplicate source path(s) skipped.
